OrderID,Date,Customer,Category,Product,Sales,Quantity
2282,2024-02-09,Customer_146,Furniture,Table,293,1.0
2321,2024-12-25,Customer_55,Electronics,Phone,"₹3,565",5.0
3293,2023-11-23,Customer_91,Furniture,Bed,7075,
3292,"Aug 26, 2023",Customer_225,Books,Biography,1784,2.0
1664,2023-02-04,Customer_395,Groceries,Snacks,2104,4.0
1775,22/07/2023,Customer_183,Books,Biography,,3.0
1574,03/12/2023,Customer_163,Furniture,Table,3768,4.0
2898,"Apr 03, 2024",Customer_300,Sports,Dumbbells,,5.0
2972,2024-01-17,Customer_331,Sports,Cricket Bat,1772,2.0
2122,2023-04-14,Customer_12,Clothing,Jeans,1112,2.0
2435,2024-09-27,Customer_187,Clothing,Jeans,3784,4.0
3146,19/07/2024,Customer_296,Furniture,Bed,"₹3,140",5.0
2413,2023-11-27,Customer_16,Sports,,388,1.0
1140,2024-01-10,Customer_103,Toys,Puzzle,2248,
2960,24/12/2023,Customer_299,Groceries,Oil,136,4.0
1283,2024-09-21,Customer_328,Beauty,Lipstick,2316,3.0
3403,2024-03-21,Customer_13,Furniture,Table,1177,1.0
1617,2023-12-23,Customer_146,Furniture,Bed,6065,5.0
3169,2023-04-20,Customer_11,Beauty,Face Cream,1181,1.0
2567,,Customer_57,Books,Textbook,₹930,1.0
1726,29/05/2024,Customer_353,Sports,Football,1176,4.0
2555,28/08/2024,Customer_61,Groceries,Spices,"₹2,127",3.0
1678,07/06/2023,Customer_269,Toys,Puzzle,4596,4.0
2153,2023-11-14,Customer_82,Toys,Board Game,5985,5.0
1056,05/12/2023,Customer_221,Groceries,Spices,1380,1.0
2966,2024-10-03,Customer_238,Beauty,Perfume,1346,1.0
2289,29/05/2024,Customer_362,Groceries,Snacks,"1,455",1.0
1167,2023-04-21,Customer_337,Groceries,Oil,1916,4.0
2846,2024-11-30,Customer_150,Furniture,Sofa,734,1.0
1873,2023-11-25,Customer_360,Books,Biography,962,2.0
1888,2024-11-13,Customer_243,Sports,Yoga Mat,3582,3.0
1889,2023-02-11,Customer_353,Books,Textbook,1000,1.0
2945,2023-09-25,Customer_359,Toys,Board Game,630,1.0
1499,2024-06-30,Customer_197,Toys,Board Game,97,1.0
1715,"Sep 11, 2023",Customer_365,Books,Biography,101,1.0
3319,,Customer_176,Books,Comic,1452,4.0
2057,2023-05-11,Customer_84,Books,Cookbook,2110,2.0
3468,2023-04-17,Customer_35,Sports,Tennis Racket,304,4.0
1365,,Customer_259,Toys,RC Car,3428,4.0
2848,2023-12-13,Customer_60,Toys,Board Game,₹770,5.0
2864,2024-10-14,Customer_66,Electronics,Smartwatch,328,2.0
1206,2024-10-27,,Sports,Cricket Bat,₹666,3.0
1801,"Feb 24, 2023",Customer_297,Furniture,Bed,3825,3.0
1618,2024-08-11,Customer_100,Groceries,,"3,388",4.0
2913,19/03/2024,Customer_47,Furniture,Table,27,1.0
1124,2024-08-27,Customer_19,Clothing,Shoes,"₹2,096",2.0
1335,02/02/2024,Customer_7,Sports,Dumbbells,2601,3.0
2490,2024-06-22,Customer_363,Clothing,Cap,6845,5.0
3021,"Oct 23, 2024",Customer_315,Clothing,Shoes,4260,5.0
2865,"Jun 21, 2023",Customer_94,Books,Novel,3450,5.0
2554,2023-12-29,Customer_272,Clothing,Cap,,4.0
1919,"Apr 12, 2023",Customer_88,Groceries,Spices,140,5.0
2080,2023-02-12,Customer_217,Groceries,Beverages,4725,5.0
2437,2023-09-04,Customer_237,Furniture,Table,245,1.0
1582,02/09/2023,Customer_258,Toys,Action Figure,1377,1.0
1178,2023-01-20,Customer_204,Sports,Football,₹913,1.0
2921,21/11/2024,Customer_318,Sports,Football,732,4.0
3289,2024-06-09,Customer_238,Furniture,Table,"5,544",4.0
2195,18/07/2023,Customer_198,Electronics,Phone,1760,5.0
1829,2023-08-20,Customer_373,Toys,Board Game,1126,1.0
1992,2023-07-13,Customer_285,Books,Comic,512,4.0
2629,"Jan 15, 2023",Customer_301,Sports,Cricket Bat,3231,3.0
2196,2024-12-06,Customer_364,Sports,Tennis Racket,"₹5,280",4.0
1108,18/03/2024,Customer_42,Books,Cookbook,505,5.0
3415,2023-06-02,Customer_211,Beauty,Lipstick,892,4.0
1410,2023-01-09,Customer_45,Beauty,Perfume,4775,5.0
2525,08/07/2023,Customer_115,Books,Novel,1592,2.0
1298,28/08/2023,Customer_72,Groceries,Rice,3060,5.0
1926,05/11/2024,,Books,Novel,"₹4,360",4.0
3462,2024-08-07,Customer_175,Books,Cookbook,395,5.0
3269,2024-07-08,Customer_398,Beauty,Shampoo,2508,3.0
1729,2024-12-05,Customer_225,Furniture,Table,5115,5.0
2308,2023-02-16,Customer_61,Beauty,Sunscreen,956,2.0
3115,"Sep 19, 2024",Customer_201,Beauty,Sunscreen,"6,145",5.0
1672,2023-07-17,Customer_286,Groceries,Spices,2754,3.0
2200,2024-03-13,Customer_97,Furniture,Bed,1436,4.0
1182,2023-03-20,Customer_114,Beauty,Perfume,"₹1,092",3.0
1294,19/04/2024,Customer_388,Groceries,Rice,,1.0
1202,2023-09-14,Customer_103,Toys,Puzzle,1515,5.0
2584,2024-07-20,Customer_47,Electronics,Smartwatch,"₹2,226",3.0
1127,"May 14, 2024",Customer_195,Sports,Tennis Racket,"₹3,909",3.0
1532,2024-06-18,Customer_325,Sports,Yoga Mat,"₹3,423",3.0
1200,"Nov 13, 2023",Customer_120,Beauty,Face Cream,2545,5.0
2397,09/04/2024,Customer_196,Furniture,Bed,287,1.0
1693,2023-06-09,Customer_20,Clothing,T-shirt,2992,4.0
1935,"Nov 19, 2023",Customer_61,Electronics,Smartwatch,3764,4.0
3005,2023-09-13,Customer_102,Clothing,T-shirt,4060,4.0
1818,2023-07-17,Customer_113,Books,,1605,3.0
1217,2023-02-12,Customer_104,Electronics,Headphones,428,1.0
2278,"Jun 10, 2024",Customer_102,Toys,Board Game,1103,1.0
1153,2023-01-03,Customer_397,Groceries,Spices,2480,2.0
3041,2023-01-24,Customer_182,Beauty,Sunscreen,660,2.0
2930,2024-05-26,Customer_98,Beauty,Shampoo,5048,4.0
1966,2024-07-19,Customer_354,Electronics,Phone,1076,2.0
1479,2023-04-03,Customer_84,Sports,Yoga Mat,4290,3.0
2283,"Nov 12, 2024",Customer_342,Electronics,,"₹2,002",2.0
3099,2024-09-21,Customer_299,Furniture,Chair,100,1.0
2151,,Customer_168,Electronics,Laptop,"₹3,280",4.0
1813,"Nov 20, 2023",Customer_230,Electronics,Headphones,5636,
3490,06/04/2024,Customer_309,Furniture,Bookshelf,2325,5.0
2993,10/07/2023,Customer_152,Electronics,Phone,444,1.0
1844,2023-06-11,Customer_52,Electronics,Laptop,,5.0
3003,2024-08-22,Customer_335,Toys,RC Car,538,1.0
2265,13/09/2023,,Beauty,Lipstick,4404,3.0
2009,04/11/2023,Customer_77,Books,Textbook,2842,2.0
3300,"Aug 31, 2024",Customer_291,Clothing,Jacket,3820,4.0
1968,"Aug 04, 2023",Customer_47,Beauty,Perfume,"1,258",2.0
1950,2024-07-06,Customer_154,Beauty,Sunscreen,5512,4.0
2693,2023-04-11,Customer_336,Sports,Dumbbells,2838,2.0
1973,2023-11-09,Customer_206,Clothing,T-shirt,"₹2,612",2.0
1188,08/08/2024,Customer_284,Books,Biography,941,1.0
1247,2023-05-25,Customer_137,Books,Novel,2108,4.0
2531,2024-09-22,Customer_293,Beauty,Perfume,396,4.0
3130,2024-09-21,Customer_63,Books,Biography,"₹5,552",4.0
3485,2023-05-29,Customer_369,Groceries,Spices,5250,5.0
2327,2024-03-14,Customer_310,Furniture,Chair,768,2.0
1284,01/03/2024,Customer_233,Books,Comic,3925,
2983,2024-07-09,Customer_76,Sports,Yoga Mat,5612,4.0
3242,"Mar 21, 2024",Customer_253,Sports,Cricket Bat,3588,4.0
1904,2023-05-19,Customer_164,Electronics,Laptop,"₹5,756",4.0
2675,30/10/2024,Customer_383,Electronics,Laptop,"₹4,491",3.0
2270,2023-05-08,Customer_264,Books,Cookbook,7245,5.0
3013,2023-02-10,Customer_212,Clothing,Cap,"₹1,166",1.0
1976,2023-07-06,Customer_44,Beauty,Shampoo,3088,4.0
2488,15/04/2024,Customer_181,Clothing,Jeans,3570,5.0
2907,2023-12-17,Customer_218,Sports,Tennis Racket,5872,4.0
1123,2024-01-26,Customer_163,Toys,Lego Set,5856,4.0
2073,2023-06-23,Customer_158,Furniture,Table,5636,4.0
2305,,Customer_225,Furniture,Table,4030,5.0
3162,2023-02-20,Customer_251,Groceries,Snacks,2745,3.0
3125,"Sep 09, 2023",Customer_41,Electronics,Smartwatch,"₹4,032",3.0
1870,"Jun 11, 2024",Customer_318,Groceries,Rice,396,3.0
2749,2023-10-17,Customer_168,Electronics,Tablet,5135,5.0
2756,2023-11-12,Customer_396,Clothing,Jeans,₹884,2.0
1757,2024-11-19,Customer_100,Electronics,Laptop,2136,3.0
2157,"Jul 03, 2023",Customer_90,Toys,RC Car,2120,4.0
2109,"Jul 18, 2023",Customer_305,Furniture,Chair,"₹1,234",1.0
1068,2023-10-20,Customer_226,Groceries,Spices,1481,1.0
3161,2023-05-30,Customer_340,Beauty,Face Cream,2640,2.0
1333,2024-03-17,,Beauty,Lipstick,403,1.0
1337,2024-03-21,Customer_75,Beauty,Face Cream,362,1.0
1913,2023-03-22,Customer_65,Groceries,,572,2.0
2773,2023-08-17,Customer_52,Clothing,Jeans,734,1.0
1473,2023-11-25,Customer_69,Furniture,Table,2781,3.0
1902,2024-05-07,,Furniture,Bed,3630,3.0
2407,2023-04-05,Customer_141,Clothing,Jacket,1712,4.0
2870,2023-11-22,Customer_393,Electronics,Tablet,₹900,2.0
1885,2023-07-30,Customer_134,Clothing,Shoes,"₹1,191",3.0
1478,2024-04-01,Customer_191,Electronics,,4944,4.0
2330,,Customer_229,Clothing,Shoes,628,4.0
2343,2023-06-27,Customer_329,Clothing,T-shirt,"₹1,257",1.0
3384,2024-11-01,Customer_370,Sports,Yoga Mat,620,4.0
3374,2023-04-28,Customer_256,Groceries,Beverages,"₹1,266",1.0
2341,24/05/2023,Customer_392,Toys,Puzzle,1964,2.0
1133,2023-03-17,Customer_347,Books,,1715,5.0
3378,20/05/2023,Customer_370,Furniture,Bed,934,1.0
2698,2023-02-01,Customer_68,Groceries,Spices,456,3.0
1982,2023-07-04,Customer_373,Groceries,Spices,,2.0
2234,2023-03-15,Customer_388,Books,Textbook,3280,4.0
2876,01/03/2023,Customer_196,Groceries,Rice,1172,1.0
3106,07/12/2023,Customer_371,Clothing,Jeans,598,1.0
2150,2024-06-20,Customer_120,Beauty,Shampoo,"₹4,110",3.0
2965,07/12/2024,Customer_103,Furniture,Table,3155,5.0
1257,"Feb 07, 2024",Customer_314,Clothing,Jacket,1056,3.0
1551,2023-06-08,Customer_170,Beauty,Lipstick,5892,4.0
2771,,Customer_319,Sports,Yoga Mat,234,3.0
1899,2024-04-19,,Beauty,Sunscreen,4660,4.0
1290,19/12/2023,Customer_38,Groceries,Beverages,887,1.0
3051,2024-08-08,Customer_366,Furniture,Bookshelf,816,1.0
1778,2023-01-31,Customer_167,Clothing,Jacket,"₹4,072",4.0
2976,2024-11-25,Customer_111,Furniture,Table,₹834,1.0
1054,22/03/2024,Customer_223,Furniture,Bed,1986,3.0
3373,2024-08-13,Customer_314,Groceries,Rice,60,2.0
1558,2023-02-14,,Sports,Tennis Racket,4064,4.0
1041,2023-09-28,Customer_154,Electronics,Tablet,₹295,1.0
2673,2023-02-09,Customer_40,Books,Novel,2349,3.0
2173,2024-10-31,Customer_89,Sports,Yoga Mat,843,1.0
1262,2024-03-04,Customer_10,Furniture,,2648,4.0
2536,2023-02-20,Customer_76,Groceries,Oil,6815,5.0
1084,06/03/2024,Customer_332,Furniture,Bed,₹135,3.0
2940,2023-09-30,Customer_252,Furniture,Bed,5016,4.0
2084,"Nov 22, 2023",Customer_108,Beauty,Face Cream,5265,5.0
3392,2023-09-13,Customer_360,Electronics,Laptop,,3.0
2468,2024-04-17,Customer_153,Beauty,Lipstick,6530,5.0
1031,,Customer_209,Groceries,Oil,4020,4.0
3245,"Nov 25, 2023",Customer_79,Electronics,Smartwatch,672,4.0
3067,2023-02-07,Customer_258,Toys,Puzzle,1112,4.0
3353,"Mar 26, 2024",Customer_282,Toys,Lego Set,2982,2.0
2630,2023-10-01,Customer_99,Electronics,,1610,5.0
3283,2023-01-01,Customer_41,Clothing,T-shirt,"1,770",5.0
2021,07/10/2024,Customer_171,Toys,Lego Set,230,1.0
3282,29/07/2023,Customer_41,Books,Biography,164,4.0
2404,2024-09-20,Customer_176,Electronics,Phone,"₹3,033",3.0
2494,08/10/2024,Customer_227,Electronics,Phone,3786,3.0
2207,2023-10-11,Customer_44,Furniture,Sofa,"₹1,100",4.0
3479,"Jun 07, 2023",Customer_58,Groceries,,832,2.0
1049,"Nov 16, 2024",Customer_92,Toys,Lego Set,2589,3.0
2899,2023-07-01,Customer_44,Sports,Yoga Mat,483,3.0
1894,2024-07-28,Customer_180,Beauty,Perfume,2796,3.0
1154,"Nov 07, 2024",Customer_129,Clothing,Cap,₹490,2.0
1395,2023-03-16,Customer_280,Toys,Action Figure,"₹1,968",2.0
2148,2023-06-25,Customer_232,Sports,Tennis Racket,630,3.0
2380,2023-02-07,Customer_328,Clothing,Shoes,1095,5.0
2159,2024-07-04,Customer_81,Electronics,Laptop,3918,3.0
1269,"Oct 05, 2023",Customer_110,Beauty,Face Cream,2246,2.0
1386,2023-03-14,Customer_356,Furniture,Bookshelf,"₹1,996",2.0
2245,23/07/2024,Customer_359,Clothing,,826,1.0
1042,2023-12-18,Customer_145,Clothing,Jacket,2255,5.0
3298,"Apr 03, 2024",Customer_398,Sports,Football,3372,3.0
1598,05/03/2024,Customer_268,Electronics,Laptop,7105,5.0
2090,21/01/2023,Customer_228,Sports,Cricket Bat,,1.0
1681,2024-08-27,Customer_270,Toys,Board Game,7280,
1172,2024-09-02,,Sports,Yoga Mat,"₹3,546",3.0
1525,2023-11-25,Customer_85,Books,Cookbook,1026,1.0
2685,2023-11-08,Customer_383,Furniture,Table,3880,5.0
2672,14/04/2024,Customer_221,Clothing,Shoes,"2,181",3.0
2329,02/06/2023,Customer_136,Books,Textbook,₹24,1.0
2647,2023-04-21,Customer_21,Toys,Action Figure,2116,2.0
3484,2024-10-12,Customer_22,Toys,Puzzle,2079,3.0
2721,2023-05-16,Customer_381,Beauty,Lipstick,₹300,2.0
2017,2023-05-19,Customer_155,Sports,Dumbbells,₹276,1.0
3168,18/09/2023,Customer_138,Clothing,T-shirt,3267,3.0
3031,26/10/2023,Customer_267,Books,Biography,520,2.0
2741,2023-12-17,Customer_52,Toys,Lego Set,1329,1.0
3075,"Nov 14, 2023",Customer_181,Books,Novel,"1,248",3.0
1226,2024-10-22,Customer_65,Books,Novel,503,1.0
3437,2024-10-07,Customer_183,Clothing,Jeans,2585,5.0
2975,2023-10-04,Customer_297,Groceries,Snacks,2895,5.0
3443,2023-09-18,Customer_96,Electronics,Headphones,218,
2594,17/01/2024,Customer_9,Groceries,Snacks,3304,4.0
3154,"Feb 19, 2024",Customer_150,Groceries,Beverages,894,3.0
2361,2023-03-14,Customer_187,Beauty,Sunscreen,606,3.0
2257,,Customer_289,Groceries,Spices,"6,290",5.0
3497,2023-01-31,Customer_58,Furniture,Table,5215,5.0
2784,2024-11-10,Customer_396,Sports,Dumbbells,4770,5.0
2493,2023-03-07,Customer_90,Groceries,Rice,3520,4.0
3207,2024-01-22,Customer_339,Electronics,Phone,1569,
1206,2024-10-27,,Sports,Cricket Bat,₹666,3.0
2028,2023-08-01,Customer_242,Toys,Action Figure,2586,2.0
3325,30/03/2023,Customer_121,Sports,Tennis Racket,291,3.0
2538,15/02/2023,Customer_9,Beauty,Perfume,3378,3.0
2328,2023-10-21,Customer_342,Toys,Puzzle,"₹3,897",3.0
2511,2023-07-20,Customer_11,Beauty,Shampoo,73,1.0
2047,2023-04-06,Customer_277,Clothing,Cap,1371,3.0
1694,2024-08-07,Customer_132,Groceries,Oil,624,3.0
3336,2023-05-12,Customer_148,Sports,Tennis Racket,2096,
2116,2023-11-03,Customer_290,Sports,Tennis Racket,"3,843",3.0
2912,2023-05-05,Customer_341,Books,,"₹1,274",1.0
2187,2024-03-10,Customer_370,Beauty,Shampoo,"1,042",2.0
2370,"Jun 09, 2023",Customer_233,Furniture,Sofa,"₹1,136",1.0
2174,2024-09-30,Customer_34,Books,Comic,"₹4,053",3.0
2690,19/04/2023,Customer_395,Beauty,Perfume,3930,3.0
2776,2023-05-09,Customer_253,Furniture,Bookshelf,"₹2,105",5.0
2924,"Jul 13, 2024",Customer_391,Books,Textbook,"2,644",4.0
2692,2024-02-14,Customer_231,Books,Textbook,766,
1158,05/05/2024,Customer_330,Beauty,Face Cream,144,1.0
2683,29/06/2024,Customer_237,Books,Comic,1804,4.0
2453,,Customer_364,Sports,Yoga Mat,3240,
2185,"May 25, 2023",Customer_99,Books,Novel,,1.0
1306,2024-07-26,Customer_97,Electronics,Phone,"6,975",5.0
1657,2024-02-27,Customer_333,Beauty,Perfume,"₹2,850",5.0
2420,2024-04-17,Customer_10,Electronics,Headphones,145,5.0
1400,2023-04-29,Customer_126,Groceries,Rice,909,1.0
1799,2024-12-08,Customer_58,Books,Textbook,5030,
3435,2024-03-15,Customer_128,Toys,RC Car,,3.0
1619,"Dec 15, 2023",Customer_38,Furniture,Bed,3110,5.0
2389,22/10/2024,Customer_180,Books,Novel,3460,4.0
1509,2024-09-24,Customer_54,Clothing,Shoes,"₹7,460",5.0
1080,28/04/2023,Customer_86,Beauty,Perfume,"6,315",5.0
1737,05/04/2024,Customer_47,Clothing,T-shirt,"₹1,466",1.0
2828,19/12/2024,Customer_117,Furniture,Bed,4467,3.0
1275,"Oct 24, 2023",Customer_204,Clothing,T-shirt,"₹1,604",4.0
2700,2023-03-13,Customer_126,Sports,Cricket Bat,"₹5,992",4.0
1868,2024-10-10,Customer_190,Toys,Puzzle,5844,4.0
1460,2024-11-15,Customer_386,Electronics,Laptop,195,1.0
1887,"Apr 14, 2024",Customer_208,Furniture,Chair,"1,268",4.0
1063,2024-12-14,Customer_213,Furniture,Bookshelf,2090,5.0
1600,25/11/2024,Customer_309,Books,Comic,110,5.0
2730,18/07/2023,Customer_327,Books,Textbook,1970,5.0
1860,"Aug 14, 2024",Customer_81,Beauty,Sunscreen,1840,5.0
1458,2023-07-09,Customer_329,Beauty,Lipstick,4065,5.0
3351,"Aug 07, 2024",Customer_70,Beauty,Face Cream,1344,4.0
2503,2024-01-02,,Groceries,Spices,5840,4.0
2118,2023-07-30,Customer_247,Groceries,Oil,2367,3.0
1871,2024-09-25,Customer_197,Electronics,Phone,2919,3.0
1791,18/03/2024,Customer_145,Sports,Football,501,1.0
2307,"Nov 07, 2023",Customer_363,Books,Biography,2750,5.0
2684,2024-10-08,Customer_17,Beauty,Face Cream,900,5.0
3402,2023-11-04,Customer_272,Beauty,Perfume,3081,3.0
2372,"Jan 24, 2023",Customer_110,Toys,Board Game,453,1.0
2915,22/10/2023,Customer_362,Books,Biography,1960,2.0
1761,07/08/2024,Customer_193,Electronics,Headphones,"1,795",5.0
1955,04/12/2024,Customer_331,Beauty,Perfume,1090,2.0
2471,06/11/2023,Customer_46,Electronics,Smartwatch,2558,2.0
1651,2023-12-22,Customer_328,Toys,RC Car,"3,270",5.0
2986,2024-02-10,Customer_72,Clothing,Cap,2878,2.0
3404,2023-09-17,Customer_219,Sports,Dumbbells,"4,960",4.0
1380,2023-02-19,Customer_249,Clothing,Cap,4251,3.0
1565,05/11/2023,Customer_55,Sports,Tennis Racket,4272,3.0
2201,22/04/2023,Customer_158,Toys,RC Car,808,4.0
3442,2023-08-27,Customer_366,Clothing,Jeans,964,4.0
1957,2023-06-13,Customer_332,Toys,Board Game,₹433,1.0
1742,25/08/2024,Customer_253,Electronics,Tablet,928,2.0
2583,2024-09-11,Customer_313,Furniture,Bed,852,3.0
1232,"Nov 04, 2023",Customer_282,Sports,Football,3070,5.0
2937,2024-12-16,Customer_175,Beauty,Sunscreen,"₹3,490",5.0
1383,10/02/2024,Customer_341,Furniture,Sofa,252,2.0
3306,"Aug 29, 2023",Customer_47,Electronics,Smartwatch,1158,3.0
1073,11/12/2023,,Beauty,Face Cream,816,1.0
2095,2024-11-25,Customer_374,Groceries,Beverages,1236,3.0
3383,18/01/2023,Customer_147,Clothing,Cap,1132,4.0
2733,"Jun 12, 2024",Customer_313,Clothing,Jeans,1372,2.0
1172,2024-09-02,,Sports,Yoga Mat,"₹3,546",3.0
3073,"Apr 21, 2024",Customer_192,Furniture,Sofa,737,1.0
1169,2023-07-04,Customer_337,Electronics,Tablet,237,3.0
2518,2023-07-30,Customer_40,Furniture,Chair,3399,3.0
3452,16/11/2023,Customer_260,Books,Textbook,4724,4.0
2347,2023-06-18,Customer_161,Books,Cookbook,3196,4.0
1273,20/10/2023,Customer_388,Books,Comic,2031,3.0
2216,14/02/2024,Customer_120,Sports,Dumbbells,5060,5.0
1421,2023-06-01,Customer_21,Beauty,Sunscreen,"1,382",2.0
2119,2023-01-31,Customer_6,Electronics,Headphones,₹752,
3110,08/03/2024,Customer_69,Sports,Dumbbells,4404,3.0
1196,"Aug 20, 2023",Customer_393,Groceries,Spices,"1,652",4.0
2067,2024-07-26,Customer_331,Beauty,Sunscreen,1338,1.0
1057,2024-02-23,Customer_260,Furniture,Sofa,4155,3.0
2128,10/11/2024,Customer_373,Books,Comic,983,1.0
2881,18/03/2024,Customer_83,Toys,Action Figure,₹186,
2958,11/10/2024,Customer_164,Clothing,Cap,"₹2,439",3.0
1645,09/05/2023,Customer_86,Books,Cookbook,134,2.0
2708,06/02/2023,Customer_291,Books,Textbook,"₹3,711",3.0
1039,2023-09-29,Customer_276,Furniture,Chair,2112,2.0
1307,01/05/2023,Customer_8,Sports,Yoga Mat,818,2.0
1007,2024-11-08,Customer_99,Sports,Tennis Racket,113,1.0
2105,17/09/2024,Customer_227,Clothing,T-shirt,₹637,1.0
1783,09/11/2024,Customer_356,Sports,Tennis Racket,748,2.0
1409,"Mar 12, 2023",Customer_265,Clothing,Jeans,841,1.0
2609,2024-04-24,Customer_49,Books,Textbook,"₹1,299",1.0
1782,2024-08-28,Customer_175,Toys,Lego Set,2882,2.0
2191,2024-01-25,Customer_373,Clothing,Cap,1092,2.0
1535,"May 18, 2023",Customer_235,Furniture,Bookshelf,"₹5,260",5.0
1584,2024-05-14,Customer_184,Clothing,Shoes,468,1.0
3009,2023-02-04,Customer_55,Sports,Tennis Racket,3960,4.0
1643,2023-08-22,Customer_41,Toys,Lego Set,1446,2.0
3158,2023-08-12,Customer_351,Electronics,Phone,"₹1,168",4.0
3330,2024-12-13,Customer_316,Books,Cookbook,1345,5.0
3346,2024-09-13,Customer_33,Clothing,Jeans,858,2.0
2902,"Oct 14, 2023",,Clothing,Jacket,2142,2.0
2352,,Customer_183,Beauty,Lipstick,2505,3.0
2719,2023-09-11,Customer_229,Furniture,Chair,5450,5.0
1814,"Sep 17, 2024",Customer_273,Electronics,,2712,3.0
1317,2024-07-18,Customer_9,Books,Cookbook,"₹1,109",1.0
3056,"Oct 13, 2023",Customer_151,Books,Comic,"1,824",2.0
3445,2024-09-23,Customer_75,Beauty,Face Cream,825,3.0
1517,2023-04-27,Customer_191,Beauty,Lipstick,1182,3.0
3263,19/10/2023,Customer_71,Groceries,Beverages,275,5.0
1662,30/09/2023,Customer_385,Sports,,₹268,2.0
1534,2023-12-13,Customer_235,Toys,Puzzle,2974,2.0
2738,09/08/2023,Customer_286,Toys,Action Figure,,5.0
3064,"Mar 10, 2023",Customer_328,Groceries,Oil,₹530,5.0
1272,"Oct 30, 2024",Customer_282,Clothing,T-shirt,1706,2.0
1549,2023-03-18,Customer_230,Groceries,Spices,"2,836",2.0
2478,"Sep 10, 2024",Customer_35,Groceries,Rice,333,1.0
1965,12/01/2024,Customer_186,Beauty,Shampoo,"₹5,940",4.0
3355,2023-06-08,Customer_167,Clothing,T-shirt,746,2.0
3363,2023-04-26,Customer_240,Groceries,Beverages,5195,5.0
3312,"Nov 10, 2024",Customer_27,Groceries,Spices,243,3.0
1599,2024-06-28,Customer_315,Clothing,,₹495,5.0
1895,10/03/2024,Customer_227,Books,Cookbook,1065,3.0
3226,"Nov 19, 2023",Customer_270,Sports,,"₹3,666",3.0
1571,"Aug 03, 2024",Customer_59,Beauty,Shampoo,2788,2.0
1075,2024-04-17,Customer_330,Electronics,Phone,1188,
1062,2023-01-26,Customer_116,Groceries,Spices,642,2.0
2248,31/07/2023,Customer_21,Sports,Football,"₹2,394",2.0
2561,"Jul 02, 2023",Customer_166,Toys,Action Figure,"₹2,688",4.0
1103,2024-12-06,Customer_2,Furniture,Table,3768,4.0
2260,2023-08-16,Customer_6,Groceries,Spices,₹792,1.0
1810,2024-10-19,Customer_296,Clothing,Jeans,393,3.0
1245,15/12/2023,,Books,Cookbook,1748,4.0
2050,2023-11-02,,Furniture,Chair,₹939,1.0
2761,2024-06-12,Customer_90,Furniture,Chair,6020,5.0
2247,2023-07-04,Customer_93,Groceries,Rice,7215,5.0
1108,18/03/2024,Customer_42,Books,Cookbook,505,5.0
1106,2023-11-11,Customer_37,Beauty,Shampoo,359,1.0
1674,2023-12-23,Customer_291,Books,Comic,2266,2.0
1643,2023-08-22,Customer_41,Toys,Lego Set,1446,2.0
3379,2023-02-07,Customer_102,Books,Comic,"2,290",5.0
1666,2024-06-17,Customer_323,Sports,Cricket Bat,1145,1.0
1510,27/09/2023,Customer_102,Furniture,Bookshelf,2145,5.0
1132,19/09/2023,Customer_237,Clothing,Jeans,2883,3.0
2641,2023-04-29,Customer_240,Beauty,Shampoo,252,3.0
1445,06/12/2023,Customer_54,Groceries,Beverages,"1,232",4.0
2194,"Oct 18, 2024",Customer_197,Toys,Action Figure,"₹2,600",
2533,2023-01-10,Customer_237,Clothing,Shoes,920,1.0
1867,2024-04-10,Customer_383,Books,Biography,₹345,5.0
2366,2023-06-12,Customer_54,Electronics,Laptop,2367,3.0
1288,2023-05-16,Customer_229,Furniture,Bed,948,1.0
2061,"Nov 09, 2023",Customer_302,Clothing,Jeans,476,4.0
1209,,,Toys,,"1,518",3.0
1058,28/06/2023,Customer_216,Clothing,Jeans,5628,4.0
2814,03/04/2023,,Groceries,Spices,1498,1.0
1103,2024-12-06,Customer_2,Furniture,Table,3768,4.0
2705,2023-12-14,Customer_188,Furniture,Table,"5,456",4.0
2809,2024-08-03,Customer_343,Toys,Board Game,462,1.0
3020,05/04/2024,Customer_344,Electronics,,2460,3.0
2754,2024-03-13,Customer_5,Toys,Lego Set,1360,2.0
3247,03/10/2024,Customer_293,Clothing,Shoes,1014,1.0
1087,07/09/2023,Customer_45,Sports,Cricket Bat,2829,3.0
3463,2023-01-30,Customer_99,Sports,Cricket Bat,"6,330",5.0
3225,2023-09-02,,Sports,Football,616,1.0
1772,15/11/2023,Customer_126,Beauty,,330,2.0
2359,"Jul 14, 2024",Customer_8,Books,Novel,1306,2.0
2977,"Aug 13, 2024",Customer_212,Toys,Board Game,94,2.0
2540,2023-05-27,Customer_37,Sports,Dumbbells,2396,4.0
1614,2024-12-16,Customer_307,Groceries,Rice,"5,380",5.0
1709,2023-07-28,Customer_379,Sports,Cricket Bat,2265,5.0
2110,2024-03-31,Customer_216,Beauty,Perfume,"₹5,164",4.0
3407,2023-02-02,Customer_359,Groceries,Oil,232,4.0
1786,11/08/2023,Customer_254,Toys,Action Figure,205,1.0
1430,"Oct 07, 2024",Customer_330,Toys,Puzzle,2650,5.0
1539,"Dec 17, 2024",Customer_71,Books,Comic,5012,4.0
1676,"Jul 09, 2023",Customer_398,Books,Novel,3980,5.0
